alt_ft,vc_kts,gamma,mode,integrity_source,noise,n,mean_max_dh,std_max_dh,mean_ise_h,mean_effort,mean_max_q,crash_rate,mean_detect_delay_s,mean_mae_gamma_online
15000.0,400.0,0.5,BASELINE,none,0,10,580.8034342508763,0.07705325083798654,7159245.311213335,0.00933574489253631,0.5626567344364675,0.0,nan,0.5
15000.0,400.0,0.5,FULL_STACK,oracle,0,10,569.9131869271398,0.11563408689322972,7105876.843169135,0.009440920201881479,0.15907895606801742,0.0,0.22217407707784692,0.016128640670137688
15000.0,400.0,0.5,HYBRID,oracle,0,10,564.989036578685,0.010416814488167862,6943322.021894763,0.009444649569575579,0.15907895606801742,0.0,0.22217407707784692,0.016128640670137688
15000.0,400.0,0.8,BASELINE,none,0,10,573.5099950771779,0.027057139884430606,6959802.913024632,0.004185304899154906,0.5626567344364675,0.0,nan,0.20000000000001994
15000.0,400.0,0.8,FULL_STACK,oracle,0,10,568.1551599316299,0.07211155589403795,7046716.9727347735,0.004241771408272495,0.15907895606801742,0.0,0.5388407437444955,0.011100349519998168
15000.0,400.0,0.8,HYBRID,oracle,0,10,564.9941043879837,0.01432633724974914,6942866.3494865615,0.004243166421261925,0.15907895606801742,0.0,0.5388407437444955,0.011100349519998168
