step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,mmae_gamma_hat,mmae_best_gamma,phi_twin_gamma_hat,phi_twin_conf,residual_enabled,rl_residual,interlock_tripped
22,0.175,FULL_STACK,15095.05479150638,488.7759501264426,0.4292626009614208,1.9345662937055828,10.115249859166783,0.27096251721383574,0.0026772417576826344,-0.017023717779187333,-0.017023717779187333,0.15,0.04583333333333333,0.6488341312890069,1.0,1.5412259494015044,-0.01372281089425087,0.0,0.0,1.0,1.0,0.6488341312890069,0.6,1.0,0.0,0,0.0,0
23,0.183333,FULL_STACK,15095.139512155205,488.8063782036023,0.43167602302315455,1.8741421321197667,10.129028206797216,0.265297449894333,0.0033020425297042647,-0.016090901403033882,-0.016090901403033882,0.15,0.04791666666666666,0.642816822960333,1.0,1.5556531258698996,-0.013645544648170471,0.0,0.0,1.0,1.0,0.642816822960333,0.6,1.0,0.0,0,0.0,0
24,0.191667,FULL_STACK,15095.223761405796,488.84067970941106,0.433941764589099,1.8533075976773228,10.110968025628075,0.25568268343989914,0.003014060045402435,-0.01690492899634715,-0.01690492899634715,0.15,0.049999999999999996,0.6279240985090517,1.0,1.5925491669684415,-0.013629072345793247,0.0,0.0,1.0,1.0,0.6279240985090517,0.6,1.0,0.0,0,0.0,0
25,0.2,FULL_STACK,15095.307832997292,488.87871899081676,0.43601651680889986,1.8734580129699994,10.06162275138778,0.25073789618681586,0.002801457011455783,-0.01766929255540948,-0.01766929255540948,0.15,0.05208333333333333,0.6136230164399452,1.0,1.6296650764531242,-0.013643741607666016,0.0,0.0,1.0,1.0,0.6136230164399452,0.6,1.0,0.0,0,0.0,0
26,0.208333,FULL_STACK,15095.391364943236,488.90912119354124,0.43796730821087976,1.935164234613673,10.074857797885263,0.24778562773093216,0.002533469676318555,-0.01831636725909737,-0.01831636725909737,0.15,0.05416666666666666,0.6090466490149449,1.0,1.6419103554996521,-0.013688991777598858,0.0,0.0,1.0,1.0,0.6090466490149449,0.6,1.0,0.0,0,0.0,0
27,0.216667,FULL_STACK,15095.475593857467,488.93565290867,0.4399966021739894,1.954392333978827,10.120344405325307,0.2462234046847127,0.003151047209284122,-0.017338647999776153,-0.017338647999776153,0.15,0.056249999999999994,0.6068550957434451,1.0,1.6478398336178122,-0.013673094101250172,0.0,0.0,1.0,1.0,0.6068550957434451,0.6,1.0,0.0,0,0.0,0
28,0.225,FULL_STACK,15095.560230899602,488.958447408712,0.44213009187317825,1.9331608936688602,10.197706314051294,0.23886023224711056,0.003675975049325275,-0.016423339635909223,-0.016423339635909223,0.15,0.05833333333333333,0.6058252447589266,1.0,1.6506410200815016,-0.01362564880400896,0.0,0.0,1.0,1.0,0.6058252447589266,0.6,1.0,0.0,0,0.0,0
29,0.233333,FULL_STACK,15095.645644128323,488.9888735276669,0.44427883926968403,1.8706101177733756,10.21302129518485,0.22909362251830181,0.004239740330167,-0.015423404063275605,-0.015423404063275605,0.15,0.06041666666666666,0.6034533498805152,1.0,1.6571289233840556,-0.013547045178711414,0.0,0.0,1.0,1.0,0.6034533498805152,0.6,1.0,0.0,0,0.0,0
30,0.241667,FULL_STACK,15095.730600330979,489.0231856631438,0.4462391216896599,1.8508337928464311,10.196231524806699,0.21514121122114055,0.0038967628111989654,-0.01600468138811952,-0.01600468138811952,0.15,0.06249999999999999,0.6018426832534107,1.0,1.6615637737660125,-0.013529063202440739,0.0,0.0,1.0,1.0,0.6018426832534107,0.6,1.0,0.0,0,0.0,0
31,0.25,FULL_STACK,15095.815386820585,489.06124819913185,0.4479720060402714,1.8720042153910752,10.147990336946467,0.20486343604965943,0.003629406034516965,-0.016472588198359474,-0.016472588198359474,0.15,0.06458333333333333,0.6017924043371529,1.0,1.6617025951024669,-0.013542484492063522,0.0,0.0,1.0,1.0,0.6017924043371529,0.6,1.0,0.0,0,0.0,0
