seed,alt_ft,vc_kts,gamma_true,mode,integrity_source,fault_onset_s,noise,max_abs_dh,ise_h,max_abs_q,max_abs_theta,min_theta,max_theta,control_effort,residual_steps,crash,interlock,detect_delay_s,mae_gamma_online,final_h,final_vc,ok,note
6,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
7,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
8,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
9,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
10,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
11,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
12,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
13,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
14,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
15,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
16,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
17,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
18,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
19,15000.0,400.0,0.8,BASELINE,none,15.0,0,573.4905584529042,6959614.161262509,0.5626567344364675,0.38452467214230635,-0.05782713390479744,0.38452467214230635,0.004189145663186629,0,0,0,nan,0.20000000000002008,15666.721470508724,560.8612849429707,1,
0,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.988950368017,6942699.522606311,0.15907895606801742,0.4181366156043766,-0.07336287455257529,0.4181366156043766,0.004247120462314071,0,0,0,0.5166666666657882,0.011088114930509768,15658.219862423837,561.0103543359959,1,
1,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9875986427069,6942944.920235111,0.15907895606801742,0.4181366156043766,-0.0731269182335464,0.4181366156043766,0.004246932126632485,0,0,0,0.5333333333324539,0.01104663365023696,15658.218510698527,561.0105016304259,1,
2,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9654216840863,6942516.5820517875,0.15907895606801742,0.4181366156043766,-0.07352927165549732,0.4181366156043766,0.00424668774550473,0,0,0,0.5499999999991196,0.011073541013651553,15658.196333739907,561.0108133581592,1,
3,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9686529412866,6942553.232803706,0.15907895606801742,0.4181366156043766,-0.07387474710427995,0.4181366156043766,0.004246768372332289,0,0,0,0.48333333333245676,0.011088381026682066,15658.199564997107,561.0106219856481,1,
4,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,565.0225630365312,6943490.899229834,0.15907895606801742,0.4181366156043766,-0.07369172640527304,0.4181366156043766,0.004247789564529527,0,0,0,0.5583333333324525,0.011009479298288195,15658.253475092351,561.0099781910166,1,
5,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9797698408365,6942723.218520403,0.15907895606801742,0.4181366156043766,-0.07357758245561825,0.4181366156043766,0.004246873775282346,0,0,0,0.5833333333324511,0.011052622594422105,15658.210681896657,561.0104761190232,1,
6,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,565.0038075558841,6943163.942671856,0.15907895606801742,0.4181366156043766,-0.0731098783956038,0.4181366156043766,0.00424736146776844,0,0,0,0.5416666666657868,0.010995336931298021,15658.234719611704,561.010283649879,1,
7,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9691964387894,6942519.225827748,0.15907895606801742,0.4181366156043766,-0.07338483254859303,0.4181366156043766,0.004246982858948779,0,0,0,0.5333333333324539,0.01096209568083975,15658.20010849461,561.0106879695436,1,
8,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9970242977142,6942990.57197206,0.15907895606801742,0.4181366156043766,-0.07365459429622949,0.4181366156043766,0.004247207918622873,0,0,0,0.5999999999991168,0.011090354643989093,15658.227936353534,561.0102035239348,1,
9,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9908104799688,6942762.898940485,0.15907895606801742,0.4181366156043766,-0.07345313009065142,0.4181366156043766,0.0042471789015859655,0,0,0,0.5249999999991211,0.011245464579816683,15658.221722535789,561.0103507140349,1,
10,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9899464398623,6942877.504524766,0.15907895606801742,0.4181366156043766,-0.07324659545574785,0.4181366156043766,0.0042468854178548425,0,0,0,0.46666666666579104,0.010892812354971844,15658.220858495682,561.0103431120185,1,
11,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9660772457719,6942572.434338556,0.15907895606801742,0.4181366156043766,-0.07354477186289103,0.4181366156043766,0.004246705130440694,0,0,0,0.4916666666657896,0.011026653514560926,15658.196989301592,561.0107793384084,1,
12,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,565.00573316589,6943086.95034914,0.15907895606801742,0.4181366156043766,-0.07312485000505621,0.4181366156043766,0.0042471265087945876,0,0,0,0.5333333333324539,0.010989891457304382,15658.23664522171,561.0101168943303,1,
13,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9974428005517,6943036.964314644,0.15907895606801742,0.4181366156043766,-0.07300569811382994,0.4181366156043766,0.004247147623653711,0,0,0,0.5666666666657854,0.011098831598410444,15658.228354856372,561.0102997979155,1,
14,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9847226962447,6942656.050791135,0.15907895606801742,0.4181366156043766,-0.07311296677550376,0.4181366156043766,0.004246969337312795,0,0,0,0.5166666666657882,0.011051814425222559,15658.215634752065,561.0104067122035,1,
15,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.99377168715,6942922.595348218,0.15907895606801742,0.4181366156043766,-0.07351245573206605,0.4181366156043766,0.004247343672205517,0,0,0,0.5416666666657868,0.011069857843941154,15658.22468374297,561.0103588385243,1,
16,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9837105236948,6942721.156680912,0.15907895606801742,0.4181366156043766,-0.07327585532189367,0.4181366156043766,0.004247125871492725,0,0,0,0.5416666666657868,0.011066483755552615,15658.214622579515,561.0104823502397,1,
17,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,565.0027592219412,6943046.583797729,0.15907895606801742,0.4181366156043766,-0.07352775053573711,0.4181366156043766,0.004247280509865426,0,0,0,0.4916666666657896,0.011041562482754104,15658.233671277761,561.0101920365048,1,
18,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,564.9995866641402,6943178.392165152,0.15907895606801742,0.4181366156043766,-0.0731344698420293,0.4181366156043766,0.004247211264061114,0,0,0,0.4999999999991225,0.011138122614865404,15658.23049871996,561.0103890323621,1,
19,15000.0,400.0,0.8,HYBRID,oracle,15.0,0,565.0106097981334,6943055.932885843,0.15907895606801742,0.4181366156043766,-0.07370324064772418,0.4181366156043766,0.004247490748921503,0,0,0,0.4333333333324596,0.010952901625974487,15658.241521853954,561.009975829919,1,
