step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,rl_residual,interlock_tripped
502,4.175,FULL_STACK,15136.21859293431,502.22938093787087,0.3306166291761609,2.225585944549417,10.46409082443212,-0.012804461191405934,0.002670130746381225,-0.009260551018698273,-0.009260551018698273,0.15,0.2,1.0,1.0,1.0,-0.011930681765079498,0.0,0.0,1.0,1.0,0.0,False
503,4.183333,FULL_STACK,15136.306145086884,502.25524240971424,0.33067588073311405,2.161222113456581,10.465715189830567,-0.013395792536036585,0.003081902549624156,-0.008787656514883328,-0.008787656514883328,0.15,0.2,1.0,1.0,1.0,-0.011869559064507484,0.0,0.0,1.0,1.0,0.0,False
504,4.191667,FULL_STACK,15136.393164742738,502.28473919219755,0.3306142915461353,2.1410067454414716,10.436943170976718,-0.015581250646095259,0.0026617225921499827,-0.009203190104032744,-0.009203190104032744,0.15,0.2,1.0,1.0,1.0,-0.011864912696182728,0.0,0.0,1.0,1.0,0.0,False
505,4.2,FULL_STACK,15136.479913149029,502.31779236804937,0.33041332038186466,2.1640590876301147,10.378277016063286,-0.014839056337812332,0.0023130489764066555,-0.009576947030678191,-0.009576947030678191,0.15,0.2,1.0,1.0,1.0,-0.011889996007084846,0.0,0.0,1.0,1.0,0.0,False
506,4.208333,FULL_STACK,15136.566049862653,502.34366076703,0.3301315349837721,2.230922045192995,10.377438316320754,-0.013755929816477152,0.0019245350264556111,-0.010019770125245362,-0.010019770125245362,0.15,0.2,1.0,1.0,1.0,-0.011944305151700974,0.0,0.0,1.0,1.0,0.0,False
507,4.216667,FULL_STACK,15136.652725119144,502.3658788683,0.32997255852277196,2.2529631214950747,10.40675268169532,-0.011822935262851903,0.0023596065790414864,-0.009582508101963991,-0.009582508101963991,0.15,0.2,1.0,1.0,1.0,-0.011942114681005478,0.0,0.0,1.0,1.0,0.0,False
508,4.225,FULL_STACK,15136.739674210548,502.3845255773091,0.32995914951577976,2.232291138881182,10.466130335938537,-0.012723659557638392,0.0027247020986590873,-0.009185732713648271,-0.009185732713648271,0.15,0.2,1.0,1.0,1.0,-0.011910434812307358,0.0,0.0,1.0,1.0,0.0,False
509,4.233333,FULL_STACK,15136.827243056148,502.41033551620677,0.330019656761349,2.1680488562470526,10.467737532393791,-0.013311664597794953,0.0031364178143037345,-0.008712944588850639,-0.008712944588850639,0.15,0.2,1.0,1.0,1.0,-0.011849362403154373,0.0,0.0,1.0,1.0,0.0,False
510,4.241667,FULL_STACK,15136.91427961737,502.4397780309973,0.3299605389760413,2.147282342916837,10.439001886983469,-0.015494127789759726,0.002716689368861849,-0.009128043429774111,-0.009128043429774111,0.15,0.2,1.0,1.0,1.0,-0.01184473279863596,0.0,0.0,1.0,1.0,0.0,False
511,4.25,FULL_STACK,15137.001045521349,502.47277415633823,0.32976172819470334,2.169823853158677,10.38039083938198,-0.01475759400388041,0.0023693801441359635,-0.00950039871249913,-0.00950039871249913,0.15,0.2,1.0,1.0,1.0,-0.011869778856635094,0.0,0.0,1.0,1.0,0.0,False
512,4.258333,FULL_STACK,15137.087200142443,502.49859114721795,0.32948166276170854,2.2362021170150346,10.379542356083586,-0.013690859718044339,0.0019810009956529318,-0.009943032988888961,-0.009943032988888961,0.15,0.2,1.0,1.0,1.0,-0.011924033984541893,0.0,0.0,1.0,1.0,0.0,False
513,4.266667,FULL_STACK,15137.17389266938,502.5207605931496,0.32932441267886425,2.257743408925105,10.408831558061774,-0.01176803557489026,0.0024153104576170163,-0.009506542369455128,-0.009506542369455128,0.15,0.2,1.0,1.0,1.0,-0.011921852827072144,0.0,0.0,1.0,1.0,0.0,False
514,4.275,FULL_STACK,15137.260858919472,502.53936140728183,0.3293125300004609,2.236547543640003,10.46815728333699,-0.012670125096567763,0.0027803260633375666,-0.009109871109423396,-0.009109871109423396,0.15,0.2,1.0,1.0,1.0,-0.011890197172760963,0.0,0.0,1.0,1.0,0.0,False
515,4.283333,FULL_STACK,15137.348444357514,502.5651200047835,0.3293744719464867,2.1717682412207817,10.469825697571249,-0.013257577655831585,0.0031917207748073185,-0.00863745428021969,-0.00863745428021969,0.15,0.2,1.0,1.0,1.0,-0.011829175055027008,0.0,0.0,1.0,1.0,0.0,False
516,4.291667,FULL_STACK,15137.435498967767,502.5945083081976,0.32931310902176125,2.1521122819879355,10.44110189534042,-0.015446342049451256,0.002773020163019047,-0.009051464751522197,-0.009051464751522197,0.15,0.2,1.0,1.0,1.0,-0.011824484914541245,0.0,0.0,1.0,1.0,0.0,False
517,4.3,FULL_STACK,15137.5222822465,502.62744755067695,0.3291116956295924,2.175748029623938,10.38252612297941,-0.014712198731157798,0.0024229008217345974,-0.009426618043612311,-0.009426618043612311,0.15,0.2,1.0,1.0,1.0,-0.011849518865346909,0.0,0.0,1.0,1.0,0.0,False
518,4.308333,FULL_STACK,15137.608454886824,502.65321289316574,0.3288294326832428,2.24324513160708,10.381670963840246,-0.01362820944120019,0.002034321846292455,-0.009869416756703418,-0.009869416756703418,0.15,0.2,1.0,1.0,1.0,-0.011903738602995872,0.0,0.0,1.0,1.0,0.0,False
519,4.316667,FULL_STACK,15137.695164974779,502.675333537926,0.3286705278610118,2.26585219567489,10.41092063798979,-0.011692962061416201,0.0024683684193675766,-0.009433194614093993,-0.009433194614093993,0.15,0.2,1.0,1.0,1.0,-0.01190156303346157,0.0,0.0,1.0,1.0,0.0,False
520,4.325,FULL_STACK,15137.782148368657,502.69388835345643,0.32865796052572344,2.245684412781711,10.470193964870788,-0.012587982309063491,0.0028332753247014655,-0.009036670238674485,-0.009036670238674485,0.15,0.2,1.0,1.0,1.0,-0.01186994556337595,0.0,0.0,1.0,1.0,0.0,False
521,4.333333,FULL_STACK,15137.869750510901,502.719595365326,0.3287197681707581,2.1818804073513736,10.471740011240783,-0.01317107719504424,0.0032450295252042446,-0.008563944211856779,-0.008563944211856779,0.15,0.2,1.0,1.0,1.0,-0.011808973737061024,0.0,0.0,1.0,1.0,0.0,False
522,4.341667,FULL_STACK,15137.956820320338,502.74892953533424,0.3286660940210745,2.159445000052714,10.443082677387487,-0.015345211710956314,0.0028259210364243222,-0.008978481769440489,-0.008978481769440489,0.15,0.2,1.0,1.0,1.0,-0.011804402805864811,0.0,0.0,1.0,1.0,0.0,False
523,4.35,FULL_STACK,15138.043621037155,502.7818117044065,0.3284723083940349,2.1804262098155056,10.384589248660756,-0.014619682809288012,0.0024826859521260166,-0.009346685611964235,-0.009346685611964235,0.15,0.2,1.0,1.0,1.0,-0.011829371564090252,0.0,0.0,1.0,1.0,0.0,False
524,4.358333,FULL_STACK,15138.12981126085,502.8075261552124,0.32819617163102366,2.2452999584722257,10.383721351016955,-0.013593909652692316,0.002094772451713197,-0.009788737824962028,-0.009788737824962028,0.15,0.2,1.0,1.0,1.0,-0.011883510276675224,0.0,0.0,1.0,1.0,0.0,False
525,4.366667,FULL_STACK,15138.216538056731,502.82959854319716,0.32804267752812233,2.265321786313207,10.412964045919782,-0.011697777107055432,0.002527385818792301,-0.009353960995542091,-0.009353960995542091,0.15,0.2,1.0,1.0,1.0,-0.011881346814334393,0.0,0.0,1.0,1.0,0.0,False
526,4.375,FULL_STACK,15138.303538460284,502.8481077998325,0.3280338296652949,2.2425694799162885,10.472187059049315,-0.012605429626109487,0.0028921739274335324,-0.008957561004750687,-0.008957561004750687,0.15,0.2,1.0,1.0,1.0,-0.01184973493218422,0.0,0.0,1.0,1.0,0.0,False
527,4.383333,FULL_STACK,15138.391156859696,502.8737638742049,0.3280984117638969,2.1762227135553567,10.47386516849703,-0.013192851993752888,0.0033027066953741175,-0.00848610577059163,-0.00848610577059163,0.15,0.2,1.0,1.0,1.0,-0.011788812465965748,0.0,0.0,1.0,1.0,0.0,False
528,4.391667,FULL_STACK,15138.47824556008,502.90304406057686,0.3280392807701135,2.1550942959389876,10.445200306170744,-0.015389999161242793,0.0028848504995627046,-0.008899261581368959,-0.008899261581368959,0.15,0.2,1.0,1.0,1.0,-0.011784112080931664,0.0,0.0,1.0,1.0,0.0,False
529,4.4,FULL_STACK,15138.565063409507,502.9358696655283,0.32783958396114593,2.177337083739798,10.386721638520006,-0.014677835959089992,0.0025350399301110314,-0.009274047428304096,-0.009274047428304096,0.15,0.2,1.0,1.0,1.0,-0.011809087358415127,0.0,0.0,1.0,1.0,0.0,False
530,4.408333,FULL_STACK,15138.651271548122,502.96153242844593,0.3275589027921359,2.2435331692037823,10.385861542261452,-0.013621233106585407,0.0021465853109964316,-0.0097166249275199,-0.0097166249275199,0.15,0.2,1.0,1.0,1.0,-0.01186321023851633,0.0,0.0,1.0,1.0,0.0,False
531,4.416667,FULL_STACK,15138.738016188145,502.9835560499107,0.3274011589214781,2.2648272547116126,10.415065186974925,-0.011702828284668221,0.0025796863643573085,-0.009281352961237593,-0.009281352961237593,0.15,0.2,1.0,1.0,1.0,-0.011861039325594902,0.0,0.0,1.0,1.0,0.0,False
532,4.425,FULL_STACK,15138.825033776462,503.0020194121786,0.32738906199447215,2.2433266541611103,10.474240805170513,-0.012602158890396443,0.0029439399163128147,-0.008885524780034898,-0.008885524780034898,0.15,0.2,1.0,1.0,1.0,-0.011829464696347713,0.0,0.0,1.0,1.0,0.0,False
533,4.433333,FULL_STACK,15138.91266905889,503.0276240254676,0.32745080819903477,2.1781791504110495,10.475919397779027,-0.01318580240673409,0.003354717355131956,-0.008413870509803443,-0.008413870509803443,0.15,0.2,1.0,1.0,1.0,-0.011768587864935398,0.0,0.0,1.0,1.0,0.0,False
534,4.441667,FULL_STACK,15138.999775048345,503.05685001509323,0.3273891714181238,2.158247182855699,10.447270037575198,-0.01537163385897182,0.0029372917718323193,-0.00882659477674642,-0.00882659477674642,0.15,0.2,1.0,1.0,1.0,-0.01176388654857874,0.0,0.0,1.0,1.0,0.0,False
535,4.45,FULL_STACK,15139.086610257626,503.08961864701007,0.32718756519354636,2.1817039248875756,10.388841626073887,-0.014641944520655033,0.0025876396068570296,-0.009201206386721405,-0.009201206386721405,0.15,0.2,1.0,1.0,1.0,-0.011788845993578434,0.0,0.0,1.0,1.0,0.0,False
536,4.458333,FULL_STACK,15139.172836404294,503.1152299561868,0.32690514735144294,2.249109422170059,10.387973267809702,-0.013563991650133788,0.0021997575387325725,-0.00964316197485061,-0.00964316197485061,0.15,0.2,1.0,1.0,1.0,-0.011842919513583183,0.0,0.0,1.0,1.0,0.0,False
537,4.466667,FULL_STACK,15139.259598396719,503.13720495508704,0.3267461400913824,2.2715546953594887,10.417139322342665,-0.01163239092358758,0.002632356273969166,-0.009208399777273186,-0.009208399777273186,0.15,0.2,1.0,1.0,1.0,-0.011840756051242352,0.0,0.0,1.0,1.0,0.0,False
538,4.475,FULL_STACK,15139.346633013338,503.1556224524637,0.3267336044937704,2.2511605452683354,10.476262520081082,-0.012522089975661916,0.0029965197773902936,-0.008812697966185279,-0.008812697966185279,0.15,0.2,1.0,1.0,1.0,-0.011809217743575573,0.0,0.0,1.0,1.0,0.0,False
539,4.483333,FULL_STACK,15139.434284873307,503.18117563822494,0.3267954156323745,2.187062795295579,10.47784425703772,-0.013098394742021612,0.003407575534236969,-0.008340815669345318,-0.008340815669345318,0.15,0.2,1.0,1.0,1.0,-0.011748391203582287,0.0,0.0,1.0,1.0,0.0,False
540,4.491667,FULL_STACK,15139.52140634507,503.2103476057329,0.32674005207458123,2.1652056010017975,10.449252699997025,-0.015268655901776802,0.0029899736626444557,-0.008753810288161207,-0.008753810288161207,0.15,0.2,1.0,1.0,1.0,-0.011743783950805664,0.0,0.0,1.0,1.0,0.0,False
541,4.5,FULL_STACK,15139.608258862048,503.2430593154987,0.3265446699850472,2.186832040702807,10.390899306085323,-0.014541891609750664,0.0026458441535963948,-0.009122842431531913,-0.009122842431531913,0.15,0.2,1.0,1.0,1.0,-0.011768686585128307,0.0,0.0,1.0,1.0,0.0,False
542,4.508333,FULL_STACK,15139.694502517581,503.26861975274926,0.32626728454000825,2.2524282496111376,10.390018285742281,-0.013506527551102382,0.0022585520295209296,-0.009564134501128732,-0.009564134501128732,0.15,0.2,1.0,1.0,1.0,-0.011822686530649662,0.0,0.0,1.0,1.0,0.0,False
543,4.516667,FULL_STACK,15139.781281199306,503.2905465503857,0.32611284731393236,2.273080262091784,10.419171751067314,-0.01160294382914475,0.002689921520351157,-0.009130612723828568,-0.009130612723828568,0.15,0.2,1.0,1.0,1.0,-0.011820534244179726,0.0,0.0,1.0,1.0,0.0,False
544,4.525,FULL_STACK,15139.868332695216,503.30891856175276,0.32610366381261385,2.2508791822603493,10.478243454487178,-0.012499760904480371,0.003054028780448667,-0.00873497926325775,-0.00873497926325775,0.15,0.2,1.0,1.0,1.0,-0.011789008043706417,0.0,0.0,1.0,1.0,0.0,False
545,4.533333,FULL_STACK,15139.95600071922,503.3344208635243,0.3261681860233029,2.1849941348243878,10.47993166342308,-0.013076899613956612,0.00346416844849706,-0.008264062415312527,-0.008264062415312527,0.15,0.2,1.0,1.0,1.0,-0.011728230863809586,0.0,0.0,1.0,1.0,0.0,False
546,4.541667,FULL_STACK,15140.043140579015,503.3635389611437,0.32610895838322396,2.1643933799621977,10.451340369505813,-0.015262639406937282,0.0030477735058870472,-0.008675745797017558,-0.008675745797017558,0.15,0.2,1.0,1.0,1.0,-0.011723519302904606,0.0,0.0,1.0,1.0,0.0,False
547,4.55,FULL_STACK,15140.130010116845,503.3961941920158,0.32590923844780517,2.18723737099305,10.39300872417538,-0.014544636630086493,0.0026984770001233353,-0.00904994400578134,-0.00904994400578134,0.15,0.2,1.0,1.0,1.0,-0.011748421005904675,0.0,0.0,1.0,1.0,0.0,False
548,4.558333,FULL_STACK,15140.216271523386,503.4217031606563,0.3256285224384063,2.2540968661647947,10.392129863749817,-0.013483546149580267,0.002310751844979659,-0.00949164675470458,-0.00949164675470458,0.15,0.2,1.0,1.0,1.0,-0.011802398599684238,0.0,0.0,1.0,1.0,0.0,False
549,4.566667,FULL_STACK,15140.303067743778,503.4435813833032,0.32547114224927187,2.275959708416697,10.421244535136339,-0.011560874955807904,0.002742355828526352,-0.009057887690720226,-0.009057887690720226,0.15,0.2,1.0,1.0,1.0,-0.011800243519246578,0.0,0.0,1.0,1.0,0.0,False
550,4.575,FULL_STACK,15140.390136208385,503.4619076705421,0.32545997841845015,2.254939752988341,10.480266670633242,-0.012449150879464542,0.0031061188193863957,-0.008662635752289859,-0.008662635752289859,0.15,0.2,1.0,1.0,1.0,-0.011768754571676254,0.0,0.0,1.0,1.0,0.0,False
551,4.583333,FULL_STACK,15140.477820850909,503.4873586928108,0.32552298348714664,2.1901821984432703,10.481937072504333,-0.013021582179777112,0.0035165471383934877,-0.008191478682159815,-0.008191478682159815,0.15,0.2,1.0,1.0,1.0,-0.011708025820553303,0.0,0.0,1.0,1.0,0.0,False
552,4.591667,FULL_STACK,15140.564977455884,503.51642280623173,0.32546364940947187,2.1700966101219588,10.453372050196549,-0.015196243277429114,0.003100553898950281,-0.008602777124504385,-0.008602777124504385,0.15,0.2,1.0,1.0,1.0,-0.011703331023454666,0.0,0.0,1.0,1.0,0.0,False
553,4.6,FULL_STACK,15140.651864189655,503.54902125956494,0.32526411499091556,2.193486582939566,10.395095836711132,-0.014467402377912294,0.0027524865355192003,-0.008975720113903445,-0.008975720113903445,0.15,0.2,1.0,1.0,1.0,-0.011728206649422646,0.0,0.0,1.0,1.0,0.0,False
554,4.608333,FULL_STACK,15140.738143317401,503.57447907642756,0.3249833804922463,2.260892868366405,10.394205926085938,-0.01340104553845015,0.00236524266173875,-0.009416886633431557,-0.009416886633431557,0.15,0.2,1.0,1.0,1.0,-0.011782129295170307,0.0,0.0,1.0,1.0,0.0,False
555,4.616667,FULL_STACK,15140.824956558645,503.59630893943523,0.3248263176519817,2.2832601016377976,10.423287636131128,-0.011475477034663664,0.0027961358807340585,-0.008983849509869484,-0.008983849509869484,0.15,0.2,1.0,1.0,1.0,-0.011779985390603542,0.0,0.0,1.0,1.0,0.0,False
556,4.625,FULL_STACK,15140.912041842937,503.61458961498903,0.3248159065244278,2.2627050929599357,10.482256880803853,-0.012358508512196284,0.003159883080084772,-0.008588644096593408,-0.008588644096593408,0.15,0.2,1.0,1.0,1.0,-0.01174852717667818,0.0,0.0,1.0,1.0,0.0,False
557,4.633333,FULL_STACK,15140.999742768705,503.6399895017027,0.3248799641875777,2.1983721825435185,10.483867573512525,-0.012926202214846087,0.0035703879670904003,-0.008117461681206433,-0.008117461681206433,0.15,0.2,1.0,1.0,1.0,-0.011687849648296833,0.0,0.0,1.0,1.0,0.0,False
558,4.641667,FULL_STACK,15141.086915191263,503.66899981565484,0.32482552602897163,2.176805537808368,10.455352049384349,-0.015092992074732066,0.0031545132996574983,-0.008528699293540325,-0.008528699293540325,0.15,0.2,1.0,1.0,1.0,-0.011683212593197823,0.0,0.0,1.0,1.0,0.0,False
559,4.65,FULL_STACK,15141.17381901294,503.7015416259976,0.3246306270878297,2.198786673243834,10.397141752175473,-0.014371396815458752,0.0028100482738603817,-0.008897990585208966,-0.008897990585208966,0.15,0.2,1.0,1.0,1.0,-0.011708038859069347,0.0,0.0,1.0,1.0,0.0,False
560,4.658333,FULL_STACK,15141.260115526617,503.72694866438377,0.3243536461003675,2.2648124838018675,10.39624090426934,-0.013339121472567815,0.002423132277890259,-0.009338764965669101,-0.009338764965669101,0.15,0.2,1.0,1.0,1.0,-0.01176189724355936,0.0,0.0,1.0,1.0,0.0,False
561,4.666667,FULL_STACK,15141.346945405006,503.74873045305503,0.32420003215032983,2.285806508415304,10.425305535733361,-0.011435781464868986,0.0028530037426973713,-0.00890675890952097,-0.00890675890952097,0.15,0.2,1.0,1.0,1.0,-0.011759762652218342,0.0,0.0,1.0,1.0,0.0,False
562,4.675,FULL_STACK,15141.434047408402,503.76696579187745,0.32419222035620066,2.2638640270612482,10.484223563211987,-0.012324858810955115,0.003216666986978256,-0.008511654215121067,-0.008511654215121067,0.15,0.2,1.0,1.0,1.0,-0.011728321202099323,0.0,0.0,1.0,1.0,0.0,False
563,4.683333,FULL_STACK,15141.521764397621,503.7923149247723,0.3242584200466651,2.198153618308313,10.485926779936118,-0.01289407719069323,0.0036264671551414955,-0.008041225878672936,-0.008041225878672936,0.15,0.2,1.0,1.0,1.0,-0.01166769303381443,0.0,0.0,1.0,1.0,0.0,False
564,4.691667,FULL_STACK,15141.608954865485,503.82127153832425,0.32420048898743997,2.1777990862387675,10.457414783302985,-0.015074073790541388,0.0032117356760980854,-0.008451229033005022,-0.008451229033005022,0.15,0.2,1.0,1.0,1.0,-0.011662964709103107,0.0,0.0,1.0,1.0,0.0,False
565,4.7,FULL_STACK,15141.695875588804,503.8537570191428,0.32400168793593076,2.2009622698215594,10.399230789955332,-0.014359596703216565,0.002862846716474812,-0.008824940533209522,-0.008824940533209522,0.15,0.2,1.0,1.0,1.0,-0.011687787249684334,0.0,0.0,1.0,1.0,0.0,False
566,4.708333,FULL_STACK,15141.782189693302,503.87911280800665,0.3237216274972373,2.268209119963656,10.398329491834192,-0.01330438765517914,0.002475586265453907,-0.00926603329168835,-0.00926603329168835,0.15,0.2,1.0,1.0,1.0,-0.011741619557142258,0.0,0.0,1.0,1.0,0.0,False
567,4.716667,FULL_STACK,15141.869036890566,503.90084622782535,0.3235653747753779,2.2903719272117287,10.427354939529781,-0.011384437816015044,0.0029055309613984746,-0.008833954004402764,-0.008833954004402764,0.15,0.2,1.0,1.0,1.0,-0.011739484965801239,0.0,0.0,1.0,1.0,0.0,False
568,4.725,FULL_STACK,15141.956155676395,503.9190360320849,0.3235559076929643,2.2695669772282527,10.486222807213766,-0.012265929508914598,0.0032689167035882,-0.008439164064997005,-0.008439164064997005,0.15,0.2,1.0,1.0,1.0,-0.011708080768585205,0.0,0.0,1.0,1.0,0.0,False
569,4.733333,FULL_STACK,15142.043889075518,503.9443340624329,0.3236209452444698,2.204941054182224,10.487872774119268,-0.012831105193969431,0.003679037110019552,-0.00796846391905464,-0.00796846391905464,0.15,0.2,1.0,1.0,1.0,-0.011647501029074192,0.0,0.0,1.0,1.0,0.0,False
570,4.741667,FULL_STACK,15142.131095521152,503.9732369231864,0.3235654188215891,2.184005378889882,10.459400546300984,-0.014999449691052871,0.003264421861406108,-0.00837840299702094,-0.00837840299702094,0.15,0.2,1.0,1.0,1.0,-0.011642824858427048,0.0,0.0,1.0,1.0,0.0,False
571,4.75,FULL_STACK,15142.218033280224,504.0056658070475,0.32336921330196006,2.206650182978963,10.40128133059871,-0.014280923127889388,0.002918657603430335,-0.00874894974870723,-0.00874894974870723,0.15,0.2,1.0,1.0,1.0,-0.011667607352137566,0.0,0.0,1.0,1.0,0.0,False
572,4.758333,FULL_STACK,15142.304364830256,504.0309708126289,0.32309110702531546,2.273389510471441,10.40036856344117,-0.013241773163323528,0.002531947770103545,-0.009189427628234296,-0.009189427628234296,0.15,0.2,1.0,1.0,1.0,-0.011721375398337841,0.0,0.0,1.0,1.0,0.0,False
573,4.766667,FULL_STACK,15142.391228705645,504.0526561892294,0.32293679044925516,2.2950296457962374,10.429369778466747,-0.011333331558608457,0.002960931418491583,-0.008758320564376134,-0.008758320564376134,0.15,0.2,1.0,1.0,1.0,-0.011719251982867718,0.0,0.0,1.0,1.0,0.0,False
574,4.775,FULL_STACK,15142.478364139795,504.0708006793339,0.3229289879686032,2.2736768036647534,10.488185855458777,-0.012216017698790608,0.00332425889770584,-0.008363612171010209,-0.008363612171010209,0.15,0.2,1.0,1.0,1.0,-0.01168787106871605,0.0,0.0,1.0,1.0,0.0,False
575,4.783333,FULL_STACK,15142.566113587469,504.0960479576249,0.32299557285737723,2.208490402781132,10.489899962339868,-0.012780348020552841,0.0037340205354645523,-0.007893321085159513,-0.007893321085159513,0.15,0.2,1.0,1.0,1.0,-0.011627341620624065,0.0,0.0,1.0,1.0,0.0,False
576,4.791667,FULL_STACK,15142.653337597847,504.1248971883055,0.3229377857937581,2.1886968728927894,10.461439196727245,-0.014954830376196415,0.003320454078751404,-0.00830214710996787,-0.00830214710996787,0.15,0.2,1.0,1.0,1.0,-0.011622601188719273,0.0,0.0,1.0,1.0,0.0,False
577,4.8,FULL_STACK,15142.740292206407,504.15726977625866,0.32273894602216624,2.212464476912714,10.403354469316952,-0.014238725587374402,0.002971775580043627,-0.008675596926515268,-0.008675596926515268,0.15,0.2,1.0,1.0,1.0,-0.011647372506558895,0.0,0.0,1.0,1.0,0.0,False
578,4.808333,FULL_STACK,15142.826641250402,504.1825237091462,0.32245864481724895,2.280350465421177,10.402435377890235,-0.013181847129297698,0.002584851360549822,-0.009116254733274088,-0.009116254733274088,0.15,0.2,1.0,1.0,1.0,-0.01170110609382391,0.0,0.0,1.0,1.0,0.0,False
579,4.816667,FULL_STACK,15142.91352218762,504.2041608630967,0.3223026747645765,2.3030835261045643,10.431397276992168,-0.011260367229015864,0.0030136053358587045,-0.00868538293043053,-0.00868538293043053,0.15,0.2,1.0,1.0,1.0,-0.011698988266289234,0.0,0.0,1.0,1.0,0.0,False
580,4.825,FULL_STACK,15143.000674240291,504.2222599361851,0.3222941866836508,2.2827849243889426,10.490161107213769,-0.01213547581564353,0.0033768253407283743,-0.00829082019563475,-0.00829082019563475,0.15,0.2,1.0,1.0,1.0,-0.011667645536363125,0.0,0.0,1.0,1.0,0.0,False
581,4.833333,FULL_STACK,15143.088439889252,504.2474562070399,0.3223606358661155,2.2185993501226635,10.491748171563314,-0.012694838949079855,0.003786947376474485,-0.007820219003215684,-0.007820219003215684,0.15,0.2,1.0,1.0,1.0,-0.01160716637969017,0.0,0.0,1.0,1.0,0.0,False
582,4.841667,FULL_STACK,15143.175678513944,504.27625188665286,0.3223107257808664,2.1959765231842447,10.463355428784602,-0.014854261643941616,0.0033729304234121193,-0.008229619390275682,-0.008229619390275682,0.15,0.2,1.0,1.0,1.0,-0.011602549813687801,0.0,0.0,1.0,1.0,0.0,False
583,4.85,FULL_STACK,15143.262650046498,504.3085679782069,0.3221197061253858,2.2170407067433153,10.405354147813028,-0.014146361474484183,0.003031319454218225,-0.008595934622083827,-0.008595934622083827,0.15,0.2,1.0,1.0,1.0,-0.011627254076302052,0.0,0.0,1.0,1.0,0.0,False
584,4.858333,FULL_STACK,15143.349016167223,504.3337716196182,0.32184567724291857,2.2822541624627863,10.40442223145969,-0.013148425950282134,0.002645076458625597,-0.009035829248554903,-0.009035829248554903,0.15,0.2,1.0,1.0,1.0,-0.0116809057071805,0.0,0.0,1.0,1.0,0.0,False
585,4.866667,FULL_STACK,15143.435913268477,504.3553611131668,0.3216952348035661,2.302354726867503,10.433377992369637,-0.011266803207774238,0.0030723697782059772,-0.008606429277310743,-0.008606429277310743,0.15,0.2,1.0,1.0,1.0,-0.01167879905551672,0.0,0.0,1.0,1.0,0.0,False
586,4.875,FULL_STACK,15143.523081816733,504.3734152196996,0.321690526570406,2.2794257390044317,10.492091723805657,-0.012155046208692316,0.0034354703222504957,-0.008211991591275562,-0.008211991591275562,0.15,0.2,1.0,1.0,1.0,-0.011647461913526058,0.0,0.0,1.0,1.0,0.0,False
587,4.883333,FULL_STACK,15143.61086319387,504.39856114847487,0.32175978279412365,2.212653484622815,10.49381553664491,-0.012719416931932051,0.0038443368067544686,-0.007742694378872515,-0.007742694378872515,0.15,0.2,1.0,1.0,1.0,-0.011587031185626984,0.0,0.0,1.0,1.0,0.0,False
588,4.891667,FULL_STACK,15143.698120262474,504.42730343228214,0.32170426784826384,2.1913687271309867,10.46541397199016,-0.014902231365773027,0.0034316001349429747,-0.008150680374230895,-0.008150680374230895,0.15,0.2,1.0,1.0,1.0,-0.01158228050917387,0.0,0.0,1.0,1.0,0.0,False
589,4.9,FULL_STACK,15143.785108413547,504.45956355515676,0.3215071861976601,2.2137238139053244,10.407426242289956,-0.01420808601587394,0.00308324435207912,-0.008523748801612172,-0.008523748801612172,0.15,0.2,1.0,1.0,1.0,-0.011606993153691292,0.0,0.0,1.0,1.0,0.0,False
590,4.908333,FULL_STACK,15143.871491931379,504.4847160834757,0.3212285181277719,2.28028889205096,10.406502784966472,-0.013178593355364527,0.0026964483221451714,-0.008964182492585949,-0.008964182492585949,0.15,0.2,1.0,1.0,1.0,-0.011660630814731121,0.0,0.0,1.0,1.0,0.0,False
591,4.916667,FULL_STACK,15143.95840638876,504.50625739017005,0.32107373469655853,2.301690567981414,10.435419478918403,-0.011273986356694687,0.0031242757961754877,-0.008534239984988682,-0.008534239984988682,0.15,0.2,1.0,1.0,1.0,-0.01165851578116417,0.0,0.0,1.0,1.0,0.0,False
592,4.925,FULL_STACK,15144.045591622591,504.524266185933,0.32106570401199125,2.280041878517939,10.494086130998632,-0.012153517883312339,0.003486834974553161,-0.00814038091752333,-0.00814038091752333,0.15,0.2,1.0,1.0,1.0,-0.011627215892076492,0.0,0.0,1.0,1.0,0.0,False
593,4.933333,FULL_STACK,15144.133389391005,504.5493612351029,0.32113205620133556,2.214496998973145,10.495810376725629,-0.01271367034924783,0.00389595722607932,-0.0076708735729042535,-0.0076708735729042535,0.15,0.2,1.0,1.0,1.0,-0.011566830798983574,0.0,0.0,1.0,1.0,0.0,False
594,4.941667,FULL_STACK,15144.220663253218,504.5780499050976,0.32107398533351933,2.1944354188316226,10.467424080364339,-0.014884707804456705,0.003483648957298614,-0.008078430233909271,-0.008078430233909271,0.15,0.2,1.0,1.0,1.0,-0.011562079191207886,0.0,0.0,1.0,1.0,0.0,False
