step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,rl_residual,interlock_tripped
76,0.625,HYBRID,15099.1749750413,490.3876888625146,0.25066748607422695,1.981106327648407,8.824113394715637,0.18292360364003518,-0.011507180534058742,-0.011507180534058742,-0.011507180534058742,0.15,0.15833333333333338,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
77,0.633333,HYBRID,15099.248845700175,490.4175529069948,0.2523504822833024,1.9199858065086033,8.816877986816703,0.1748293583380836,-0.01102563191185403,-0.01102563191185403,-0.01102563191185403,0.15,0.1604166666666667,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
78,0.641667,HYBRID,15099.322075642645,490.45125979097793,0.2538617997631353,1.8995222858278271,8.778093185496811,0.1648781313223389,-0.011433385281663334,-0.011433385281663334,-0.011433385281663334,0.15,0.16250000000000003,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
79,0.65,HYBRID,15099.39495459199,490.48873509121756,0.25517694488762704,1.920345748605635,8.708098536849796,0.15748801756783326,-0.011748610516679033,-0.011748610516679033,-0.011748610516679033,0.15,0.16458333333333336,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
80,0.658333,HYBRID,15099.467121388763,490.51865386919275,0.2563465905052585,1.9830498185964276,8.700151386220355,0.14984369752118792,-0.012114528263588168,-0.012114528263588168,-0.012114528263588168,0.15,0.16666666666666669,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
81,0.666667,HYBRID,15099.53980429843,490.544744077689,0.2575579159131125,2.0029456438819135,8.724254267397642,0.14221024086752293,-0.011616633454565446,-0.011616633454565446,-0.011616633454565446,0.15,0.16875,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
82,0.675,HYBRID,15099.61271744594,490.56707779669,0.2588255906343681,1.982068954853213,8.780278116155435,0.1311453998590021,-0.011223541780559535,-0.011223541780559535,-0.011223541780559535,0.15,0.17083333333333334,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
83,0.683333,HYBRID,15099.68623002246,490.59697094727335,0.260079121427439,1.9195438700623249,8.774905075351684,0.12018983196608443,-0.010794595342651633,-0.010794595342651633,-0.010794595342651633,0.15,0.17291666666666666,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
84,0.691667,HYBRID,15099.759117979556,490.6306973831368,0.26113197997945914,1.9001049844311853,8.737795046994304,0.10776593984971274,-0.01125251203946867,-0.01125251203946867,-0.01125251203946867,0.15,0.175,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
85,0.7,HYBRID,15099.831667434424,490.66818288012814,0.2619678195014698,1.92192593181379,8.669378586171952,0.09830983603599368,-0.011621768472399483,-0.011621768472399483,-0.011621768472399483,0.15,0.17708333333333331,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
86,0.708333,HYBRID,15099.90351780504,490.69811022475443,0.2626416771781986,1.9856665588792386,8.662861962925781,0.0890134889849173,-0.012036805843852024,-0.012036805843852024,-0.012036805843852024,0.15,0.17916666666666664,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False
