seed,alt_ft,vc_kts,gamma_true,mode,integrity_source,fault_onset_s,noise,max_abs_dh,ise_h,max_abs_q,max_abs_theta,min_theta,max_theta,control_effort,residual_steps,crash,interlock,detect_delay_s,mae_gamma_online,final_h,final_vc,ok,note
7,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.661249589175,40867971.10779836,1.3408289073373452,1.6195412449454216,0.5220327290316691,1.6195412449454216,0.05612317568113022,0,0,0,0.2249999999991381,0.015929471474216684,11616.771706376225,586.7296686012954,1,
8,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.6063878498971,40866152.93846883,1.3408289073373452,1.6195412449454216,0.5214237221709376,1.6195412449454216,0.05611850429027399,0,0,0,0.19166666666580667,0.01605967129773139,11616.716844636947,586.7303852624365,1,
9,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.6404411159456,40867297.6831551,1.3408289073373452,1.6195412449454216,0.5219377168625279,1.6195412449454216,0.05612425346310508,0,0,0,0.23333333333247097,0.016216451956713514,11616.750897902995,586.7302139897624,1,
10,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.6036211811006,40866162.61123732,1.3408289073373452,1.6195412449454216,0.5228981819002708,1.6195412449454216,0.0561154876085661,0,0,0,0.21666666666580525,0.015849011405404234,11616.71407796815,586.7305128153968,1,
11,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.6347574479878,40867325.300955206,1.3408289073373452,1.6195412449454216,0.5217483139148479,1.6195412449454216,0.056116052467486605,0,0,0,0.2083333333324724,0.016000721465002005,11616.745214235038,586.7302278386608,1,
12,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.6366554312408,40866734.839725256,1.3408289073373452,1.6195412449454216,0.5233626267767721,1.6195412449454216,0.056117188178071056,0,0,0,0.23333333333247097,0.015962242500461164,11616.74711221829,586.7300565543205,1,
13,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.6122284531593,40866928.64484369,1.3408289073373452,1.6195412449454216,0.5233798743930708,1.6195412449454216,0.056117588086282005,0,0,0,0.2249999999991381,0.0160698595208309,11616.72268524021,586.7306981208515,1,
14,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.6189294569194,40867005.275459945,1.3408289073373452,1.6195412449454216,0.5230164137918633,1.6195412449454216,0.056117664386720625,0,0,0,0.23333333333247097,0.016024290779210602,11616.72938624397,586.7305826477414,1,
15,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.665625989437,40868373.14164849,1.3408289073373452,1.6195412449454216,0.5219303431533109,1.6195412449454216,0.05612543795333481,0,0,0,0.23333333333247097,0.016037715663493393,11616.776082776487,586.7297883396398,1,
16,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.5831832140684,40865469.79049896,1.3408289073373452,1.6195412449454216,0.5231270819027797,1.6195412449454216,0.056118390858268835,0,0,0,0.23333333333247097,0.016040590102517807,11616.693640001118,586.7312188809559,1,
17,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.7087044008076,40868839.186774015,1.3408289073373452,1.6195412449454216,0.5216451191174303,1.6195412449454216,0.05612686144277399,0,0,0,0.2249999999991381,0.016007176118481455,11616.819161187857,586.7288552473223,1,
18,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.6398486830294,40866215.25367553,1.3408289073373452,1.6195412449454216,0.5235547262583811,1.6195412449454216,0.05611780057799541,0,0,0,0.24166666666580383,0.01611198894904794,11616.75030547008,586.7302128482066,1,
19,10000.0,300.0,0.5,CLASSICAL_KAPPA,oracle,15.0,0,1421.6649749837816,40867348.3285161,1.3408289073373452,1.6195412449454216,0.5210978734603189,1.6195412449454216,0.05612383711694056,0,0,0,0.2249999999991381,0.015925122528085218,11616.775431770831,586.7293872179785,1,
0,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
1,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
2,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
3,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
4,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
5,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
6,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
7,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
8,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
9,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
10,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
11,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
12,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
13,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
14,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
15,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
16,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
17,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
18,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
19,10000.0,300.0,0.5,TECS_MRAC,none,15.0,0,1464.5453892201185,46080580.01597391,3.891747289974233,2.7732172016619634,0.46626780039691945,2.7732172016619634,0.05612225101937784,0,0,0,nan,0.5,11659.655846007168,586.4750637223033,1,
0,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1531486697495,44628637.27847054,3.891747289974233,2.7732172016619634,0.46899850804200505,2.7732172016619634,0.05618388528895303,0,0,0,0.2249999999991381,0.01605924530480046,11636.2636054568,586.7351900772652,1,
1,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1423666253686,44629369.36957553,3.891747289974233,2.7732172016619634,0.470165235095392,2.7732172016619634,0.056181960265419814,0,0,0,0.2083333333324724,0.016016134771018205,11636.252823412418,586.7356468143568,1,
2,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.207812666893,44631198.50393711,3.891747289974233,2.7732172016619634,0.46840017476920826,2.7732172016619634,0.05618638193733635,0,0,0,0.23333333333247097,0.01604469949592791,11636.318269453943,586.7344748037782,1,
3,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1573679558933,44628919.44444579,3.891747289974233,2.7732172016619634,0.46715762445477216,2.7732172016619634,0.056182321159928814,0,0,0,0.23333333333247097,0.01606206630960338,11636.267824742943,586.7346901367581,1,
4,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.153464589268,44629729.67126592,3.891747289974233,2.7732172016619634,0.46776641114669976,2.7732172016619634,0.05618695871676407,0,0,0,0.21666666666580525,0.015978989773696342,11636.263921376318,586.7354239953364,1,
5,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1650769896805,44630649.39672838,3.891747289974233,2.7732172016619634,0.4682906917938124,2.7732172016619634,0.05618306583000887,0,0,0,0.2249999999991381,0.01602216878650465,11636.27553377673,586.7350131330734,1,
6,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1783473417163,44631587.25629966,3.891747289974233,2.7732172016619634,0.4700013085667435,2.7732172016619634,0.05618329513216287,0,0,0,0.2083333333324724,0.015971455278603604,11636.288804128766,586.7354377007665,1,
7,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1941299811006,44630918.028349094,3.891747289974233,2.7732172016619634,0.46862641476702727,2.7732172016619634,0.05618628413088585,0,0,0,0.2249999999991381,0.015929471474216684,11636.30458676815,586.7345366097082,1,
8,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.144478827715,44629092.5899738,3.891747289974233,2.7732172016619634,0.46807242322806075,2.7732172016619634,0.05618121549397148,0,0,0,0.19166666666580667,0.01605967129773139,11636.254935614765,586.7350948371993,1,
9,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1734442152083,44630265.81322075,3.891747289974233,2.7732172016619634,0.4684239896372382,2.7732172016619634,0.05618672822453208,0,0,0,0.23333333333247097,0.016216451956713514,11636.283901002258,586.7350552595643,1,
10,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1357663497329,44628045.06166729,3.891747289974233,2.7732172016619634,0.469345655221999,2.7732172016619634,0.05617745110261021,0,0,0,0.21666666666580525,0.015849011405404234,11636.246223136783,586.7351995263726,1,
11,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1617800556123,44629902.5228384,3.891747289974233,2.7732172016619634,0.46822267558327474,2.7732172016619634,0.056178947890695094,0,0,0,0.2083333333324724,0.016000721465002005,11636.272236842662,586.7351524142915,1,
12,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1673286743462,44628777.307156004,3.891747289974233,2.7732172016619634,0.4699183780966712,2.7732172016619634,0.056179521991978024,0,0,0,0.23333333333247097,0.015962242500461164,11636.277785461396,586.7347790435108,1,
13,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1623979918659,44630811.18941426,3.891747289974233,2.7732172016619634,0.46975084002773565,2.7732172016619634,0.056182499439894965,0,0,0,0.2249999999991381,0.0160698595208309,11636.272854778916,586.735378454035,1,
14,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1650626920164,44630307.96685822,3.891747289974233,2.7732172016619634,0.4695213908834654,2.7732172016619634,0.05618140247475059,0,0,0,0.23333333333247097,0.016024290779210602,11636.275519479066,586.735232157265,1,
15,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.189923323691,44630074.80869831,3.891747289974233,2.7732172016619634,0.46834676450233437,2.7732172016619634,0.056185502679691156,0,0,0,0.23333333333247097,0.016037715663493393,11636.30038011074,586.73465027715,1,
16,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1631925143301,44629192.11364246,3.891747289974233,2.7732172016619634,0.4695547250814819,2.7732172016619634,0.05618429471412171,0,0,0,0.23333333333247097,0.016040590102517807,11636.27364930138,586.7351527375314,1,
17,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1808685585856,44630167.59484543,3.891747289974233,2.7732172016619634,0.468221533991651,2.7732172016619634,0.05618409566798799,0,0,0,0.2249999999991381,0.016007176118481455,11636.291325345635,586.7347795428785,1,
18,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1912426948547,44630031.942154154,3.891747289974233,2.7732172016619634,0.4700126952635337,2.7732172016619634,0.05618279744946862,0,0,0,0.24166666666580383,0.01611198894904794,11636.301699481905,586.7348046668841,1,
19,10000.0,300.0,0.5,HYBRID,oracle,15.0,0,1441.1979169473052,44631263.06630573,3.891747289974233,2.7732172016619634,0.4677048195090123,2.7732172016619634,0.05618756750183871,0,0,0,0.2249999999991381,0.015925122528085218,11636.308373734355,586.7343976970928,1,
0,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8524568974972,45022927.144282475,3.891747289974233,2.7732172016619634,0.4674270286420103,2.7732172016619634,0.05621597817632096,5373,0,0,0.2249999999991381,0.01605924530480046,11640.962913684547,586.6933642904447,1,
1,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.830486305058,45023240.48598381,3.891747289974233,2.7732172016619634,0.4685030573781134,2.7732172016619634,0.056212601058159936,5371,0,0,0.2083333333324724,0.016016134771018205,11640.940943092108,586.6939812594366,1,
2,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8810939826071,45024732.63526248,3.891747289974233,2.7732172016619634,0.4668460700091759,2.7732172016619634,0.056216359204732336,5371,0,0,0.23333333333247097,0.01604469949592791,11640.991550769657,586.6930859359334,1,
3,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.837963130325,45022798.98014609,3.891747289974233,2.7732172016619634,0.4655065200367623,2.7732172016619634,0.05621349678424391,5371,0,0,0.23333333333247097,0.01606206630960338,11640.948419917375,586.6931871959525,1,
4,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8412468880415,45023320.39272853,3.891747289974233,2.7732172016619634,0.46623189362895684,2.7732172016619634,0.05621775771231872,5372,0,0,0.21666666666580525,0.015978989773696342,11640.951703675091,586.6937110394789,1,
5,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8606497086585,45025173.78947374,3.891747289974233,2.7732172016619634,0.46660373302089914,2.7732172016619634,0.05621511309703534,5373,0,0,0.2249999999991381,0.01602216878650465,11640.971106495708,586.6932931289521,1,
6,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8675150834024,45024738.03598713,3.891747289974233,2.7732172016619634,0.46852117285474976,2.7732172016619634,0.056214390822753604,5372,0,0,0.2083333333324724,0.015971455278603604,11640.977971870452,586.693604512432,1,
7,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8717807680368,45024643.981950715,3.891747289974233,2.7732172016619634,0.46701583707387984,2.7732172016619634,0.05621617024598252,5373,0,0,0.2249999999991381,0.015929471474216684,11640.982237555087,586.6930755671382,1,
8,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8572828508914,45023495.965447485,3.891747289974233,2.7732172016619634,0.46638486788009825,2.7732172016619634,0.056213488710857976,5370,0,0,0.19166666666580667,0.01605967129773139,11640.967739637941,586.692995506254,1,
9,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8414137475193,45023612.13718547,3.891747289974233,2.7732172016619634,0.4669022953527992,2.7732172016619634,0.056216010080872,5371,0,0,0.23333333333247097,0.016216451956713514,11640.951870534569,586.6937738650234,1,
10,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8588853180408,45023428.92878633,3.891747289974233,2.7732172016619634,0.4677222175654317,2.7732172016619634,0.05621225790715249,5370,0,0,0.21666666666580525,0.015849011405404234,11640.96934210509,586.6930176766737,1,
11,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8661323376,45023286.23698501,3.891747289974233,2.7732172016619634,0.46663792248960545,2.7732172016619634,0.056210238738398415,5373,0,0,0.2083333333324724,0.016000721465002005,11640.97658912465,586.6930261463987,1,
12,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8924258723855,45024128.42896319,3.891747289974233,2.7732172016619634,0.4681609892157329,2.7732172016619634,0.05621457534947498,5370,0,0,0.23333333333247097,0.015962242500461164,11641.002882659435,586.6925802646044,1,
13,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8685176074505,45024701.65124448,3.891747289974233,2.7732172016619634,0.46810521471067695,2.7732172016619634,0.05621447856428978,5370,0,0,0.2249999999991381,0.0160698595208309,11640.9789743945,586.6932897518682,1,
14,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.803806245327,45022700.66108318,3.891747289974233,2.7732172016619634,0.4678568996859795,2.7732172016619634,0.05620750234082674,5370,0,0,0.23333333333247097,0.016024290779210602,11640.914263032377,586.6944483794547,1,
15,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8449321761727,45022288.05548738,3.891747289974233,2.7732172016619634,0.46678821239543555,2.7732172016619634,0.05621345888297849,5371,0,0,0.23333333333247097,0.016037715663493393,11640.955388963223,586.6934767694676,1,
16,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8258363939822,45022441.23111455,3.891747289974233,2.7732172016619634,0.46816908167690746,2.7732172016619634,0.056214213475778964,5369,0,0,0.23333333333247097,0.016040590102517807,11640.936293181032,586.6939693542475,1,
17,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8761570714414,45024229.538936935,3.891747289974233,2.7732172016619634,0.46658893640418586,2.7732172016619634,0.056215853699567636,5371,0,0,0.2249999999991381,0.016007176118481455,11640.986613858491,586.6929893641867,1,
18,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.870832361281,45022923.677593745,3.891747289974233,2.7732172016619634,0.4683616451513439,2.7732172016619634,0.056212849591101316,5370,0,0,0.24166666666580383,0.01611198894904794,11640.98128914833,586.693186485957,1,
19,10000.0,300.0,0.5,FULL_STACK,oracle,15.0,0,1445.8551846891642,45023495.461955786,3.891747289974233,2.7732172016619634,0.4660126353563309,2.7732172016619634,0.056214877346837895,5372,0,0,0.2249999999991381,0.015925122528085218,11640.965641476214,586.6931308439022,1,
0,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
1,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
2,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
3,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
4,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
5,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
6,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
7,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
8,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
9,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
10,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
11,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
12,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
13,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
14,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
15,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
16,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
17,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
18,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
19,15000.0,400.0,1.0,BASELINE,none,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
0,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
1,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
2,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
3,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
4,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
5,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
6,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
7,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
8,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
9,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
10,15000.0,400.0,1.0,CLASSICAL_KAPPA,oracle,1000000000.0,0,571.060782648623,6893631.842530919,0.5626567344364675,0.38452467214230635,-0.057587010645151024,0.38452467214230635,0.0029939324875713474,0,0,0,nan,nan,15664.291694704443,560.8866386566232,1,
