time_s,alt_ft,vc_kts,theta_deg,phi_deg,alpha_deg,hdot_fps,q_dps,throttle,elev_cmd,elev_plant,pitch_trim,speedbrake,pitch_cmd_deg,alt_err,vel_err,fault_active,eff_gamma
32.24999999999817,15416.220725759864,551.0126500579049,0.06753565766177533,3.0693326382599944,-0.4320541949827434,9.6987141371773,-0.006927122146650099,0.15,0.006523058899229105,0.006523058899229105,-0.021352476832503457,0.2,0.03992094334513077,-416.1396304666996,-150.9990884688608,0,1.0
32.25833333333151,15416.30118765682,551.0188914141814,0.06716347906279188,3.1498135323753162,-0.4322332510030118,9.695456741663973,-0.005823745920665126,0.15,0.0060355876890754905,0.0060355876890754905,-0.021352476832503457,0.2,0.04072316933342823,-416.22072575986385,-151.01265005790492,0,1.0
32.26666666666483,15416.382166530937,551.021410083668,0.06701511842288911,3.1770022016986705,-0.4338832069620317,9.723088344703223,-0.0035444519860074607,0.15,0.006401251973684682,0.006401251973684682,-0.021352476832503457,0.2,0.04072854192213682,-416.3011876568198,-151.01889141418144,0,1.0
32.27499999999817,15416.463413912803,551.020296034041,0.06713605111200306,3.15390667002,-0.4369734130993705,9.782545800857969,-0.0040414413979025,0.15,0.006821692966373216,0.006821692966373216,-0.021352476832503457,0.2,0.04030121004252876,-416.38216653093696,-151.021410083668,0,1.0
32.2833333333315,15416.545292630792,551.0264972028385,0.06739503875382137,3.0786071075701127,-0.4368463822675103,9.784666935202672,-0.004300611277999137,0.15,0.007321532109486267,0.007321532109486267,-0.021352476832503457,0.2,0.039428181965429326,-416.46341391280293,-151.02029603404105,0,1.0
32.29166666666484,15416.626640539616,551.0364159278095,0.0674570121578361,3.049662311267395,-0.43523063803578915,9.756022384198694,-0.006954717787069901,0.15,0.0069477966739782595,0.0069477966739782595,-0.021352476832503457,0.2,0.03935754672560912,-416.54529263079166,-151.02649720283853,0,1.0
32.299999999998164,15416.707713805139,551.0499598894281,0.06726039221086498,3.0720519309611776,-0.4321827163922426,9.695921855629305,-0.0067069030710238025,0.15,0.006546864041457798,0.006546864041457798,-0.021352476832503457,0.2,0.03971789648525248,-416.62664053961635,-151.03641592780946,0,1.0
32.308333333331504,15416.788152769208,551.0561848949983,0.06690758959231204,3.147008788598493,-0.4323544249676167,9.692727357494537,-0.005793064831135111,0.15,0.006060318528778628,0.006060318528778628,-0.021352476832503457,0.2,0.04051876725246256,-416.70771380513906,-151.04995988942812,0,1.0
32.31666666666483,15416.869109034538,551.0586863246998,0.06677174381342316,3.1686588527336377,-0.43399856556798055,9.720413477043994,-0.0036480298437769807,0.15,0.006423530353914176,0.006423530353914176,-0.021352476832503457,0.2,0.04052327074431489,-416.78815276920795,-151.0561848949983,0,1.0
32.32499999999817,15416.950334325433,551.0575543727103,0.06689890266160163,3.1400581013588353,-0.43708320493146346,9.77986941276697,-0.004218929720166611,0.15,0.006840428764836473,0.006840428764836473,-0.021352476832503457,0.2,0.0400951869379573,-416.86910903453827,-151.0586863246998,0,1.0
32.333333333331495,15417.032190542668,551.0637383862872,0.06716126675272861,3.0594083497443982,-0.43695031676571816,9.782345602270585,-0.004516782031190584,0.15,0.00733630031695305,0.00733630031695305,-0.021352476832503457,0.2,0.0392221911923884,-416.9503343254328,-151.05755437271034,0,1.0
32.341666666664835,15417.113521818072,551.0736397036254,0.0672022740267052,3.0327759653409196,-0.4353381498368534,9.753596890267538,-0.0072450729654137454,0.15,0.00696435077346426,0.00696435077346426,-0.021352476832503457,0.2,0.03914659643072013,-417.0321905426681,-151.06373838628724,0,1.0
32.34999999999816,15417.194572839886,551.0871671561658,0.06698406293403819,3.057359553512146,-0.43229494020698317,9.693372544212847,-0.0070298177478311545,0.15,0.006543227517503584,0.006543227517503584,-0.021352476832503457,0.2,0.03950841276106104,-417.1135218180716,-151.07363970362542,0,1.0
32.3583333333315,15417.27498998493,551.0933726279337,0.06661478482351814,3.134633807218149,-0.43247249736926036,9.690145486890248,-0.005994600124547578,0.15,0.006054432794720555,0.006054432794720555,-0.021352476832503457,0.2,0.040311028094919515,-417.19457283988595,-151.08716715616583,0,1.0
32.36666666666483,15417.355924911797,551.0958544891347,0.06646720830644606,3.1586905086827013,-0.43412107579127907,9.71781203919461,-0.0037569922656059485,0.15,0.00642054182305516,0.00642054182305516,-0.021352476832503457,0.2,0.040315998324914115,-417.27498998492956,-151.09337262793372,0,1.0
32.37499999999817,15417.437128487974,551.0947029263637,0.06658649108405315,3.132540024266932,-0.4372095327856517,9.777295222329341,-0.004281107006747372,0.15,0.006839741029229572,0.006839741029229572,-0.021352476832503457,0.2,0.03988819912921929,-417.35592491179705,-151.0958544891347,0,1.0
32.38333333333149,15417.51896353066,551.1008683035124,0.06684217684982037,3.054274700635219,-0.4370801161141577,9.779761833656877,-0.004558033745184998,0.15,0.0073378823545735584,0.0073378823545735584,-0.021352476832503457,0.2,0.03901483277724438,-417.4371284879744,-151.09470292636365,0,1.0
32.39166666666483,15417.600273113698,551.1107515456922,0.06687776027657301,3.029967493767986,-0.43547100496588387,9.750982496395059,-0.007256853299995973,0.15,0.006965899175001618,0.006965899175001618,-0.021352476832503457,0.2,0.03893938269731623,-417.5189635306597,-151.10086830351236,0,1.0
32.39999999999816,15417.6813021563,551.1242612574897,0.06665593282628986,3.056851977954501,-0.43243013708931605,9.69075338927919,-0.006990976905441733,0.15,0.006544993122322731,0.006544993122322731,-0.021352476832503457,0.2,0.03930163862746264,-417.60027311369777,-151.1107515456922,0,1.0
32.4083333333315,15417.761697534472,551.1304481820827,0.06628370590891584,3.136368306232434,-0.4326092233248709,9.687511858647957,-0.0058974779894968585,0.15,0.006057337379832229,0.006057337379832229,-0.021352476832503457,0.2,0.040104331605784055,-417.68130215629935,-151.1242612574897,0,1.0
32.416666666664824,15417.842610426247,551.132911187166,0.06613468811163847,3.16261394763564,-0.43425919728954765,9.715168702885592,-0.0036249261873592922,0.15,0.0064236557293538875,0.0064236557293538875,-0.021352476832503457,0.2,0.040109515345535085,-417.76169753447175,-151.13044818208266,0,1.0
32.424999999998164,15417.923791948706,551.1317403378862,0.06625414811693887,3.1385973295105107,-0.4373493487190803,9.77465901646657,-0.004130063784539181,0.15,0.0068437508900225956,0.0068437508900225956,-0.021352476832503457,0.2,0.03968186308032051,-417.8426104262471,-151.13291118716597,0,1.0
32.43333333333149,15418.005605101585,551.1378872680112,0.06651095417025993,3.0623887755950903,-0.43722164039329486,9.77698647781777,-0.004395528258082588,0.15,0.007343052629455826,0.007343052629455826,-0.021352476832503457,0.2,0.0388084079289574,-417.9237919487059,-151.13174033788619,0,1.0
32.44166666666483,15418.086890470237,551.1477527439528,0.06655697627438414,3.037099678123427,-0.4356102791578957,9.74825050945669,-0.0070716400781136194,0.15,0.0069703613081033055,0.0069703613081033055,-0.021352476832503457,0.2,0.03873491689360087,-418.0056051015854,-151.13788726801124,0,1.0
32.449999999998155,15418.167897555977,551.1612449277687,0.06634524983182101,3.0630451924612063,-0.43256657620371836,9.68805800063916,-0.006801847217162716,0.15,0.006557389023813775,0.006557389023813775,-0.021352476832503457,0.2,0.03909657776633041,-418.08689047023654,-151.14775274395276,0,1.0
32.458333333331495,15418.248270608485,551.1674143797184,0.06598085204755794,3.14158180159186,-0.4327426968434236,9.68483176384353,-0.005766575141728254,0.15,0.006070216094075181,0.006070216094075181,-0.021352476832503457,0.2,0.03989876934690556,-418.1678975559771,-151.16124492776873,0,1.0
32.46666666666482,15418.329161159694,551.169859315361,0.06583760834231654,3.1667956780576105,-0.434390534982497,9.712503066748564,-0.003536056911926527,0.15,0.006435424464833405,0.006435424464833405,-0.021352476832503457,0.2,0.03990375013579059,-418.24827060848475,-151.16741437971837,0,1.0
32.47499999999816,15418.410320524126,551.1686698741462,0.06596119793479717,3.1417158429936958,-0.43747898049179523,9.771992540528963,-0.004064157681835761,0.15,0.006854601532957913,0.006854601532957913,-0.021352476832503457,0.2,0.03947590661951536,-418.3291611596942,-151.169859315361,0,1.0
32.48333333333149,15418.49211140722,551.1747990619776,0.0662216390344872,3.0644610735231685,-0.4373496578737128,9.774468427844415,-0.004341621645430094,0.15,0.007353020247881639,0.007353020247881639,-0.021352476832503457,0.2,0.03860247430437372,-418.4103205241263,-151.1686698741462,0,1.0
32.49166666666483,15418.573376920074,551.184646995806,0.06626108999131271,3.0411367863731615,-0.43573995703224555,9.745696433847128,-0.007043279853827312,0.15,0.006981653226142001,0.006981653226142001,-0.021352476832503457,0.2,0.03852691644041037,-418.49211140722036,-151.17479906197764,0,1.0
32.49999999999815,15418.65436193347,551.1981222846243,0.0660416737898718,3.068963777056153,-0.43269782833049525,9.685449820637393,-0.006781607245672398,0.15,0.006560451709050969,0.006560451709050969,-0.021352476832503457,0.2,0.03888909159994547,-418.5733769200742,-151.18464699580602,0,1.0
32.50833333333149,15418.734712962061,551.2042731138811,0.0656710307512508,3.1493986185438656,-0.43287561422715876,9.682193068408516,-0.005692181040576809,0.15,0.006071837930596276,0.006071837930596276,-0.021352476832503457,0.2,0.03969205167818396,-418.6543619334698,-151.19812228462433,0,1.0
32.51666666666482,15418.815581474453,551.2066991272039,0.06552433620967314,3.176504173067685,-0.434524898686139,9.70984323610874,-0.0034194749925892574,0.15,0.006437748105385469,0.006437748105385469,-0.021352476832503457,0.2,0.03969747069509255,-418.73471296206117,-151.20427311388107,0,1.0
32.52499999999816,15418.896718613803,551.205490482557,0.06564716578581929,3.1532926211257286,-0.4376149123038765,9.769340009307744,-0.003925455360837165,0.15,0.006858496981186639,0.006858496981186639,-0.021352476832503457,0.2,0.03926993409109336,-418.8155814744532,-151.20669912720393,0,1.0
32.533333333331484,15418.97848752886,551.211601265558,0.06590815304417397,3.0778423990181154,-0.4374868106606822,9.771489078948948,-0.004192969211914098,0.15,0.007358759485547765,0.007358759485547765,-0.021352476832503457,0.2,0.038396410696632244,-418.8967186138034,-151.20549048255702,0,1.0
32.541666666664824,15419.059725698084,551.2214317523931,0.0659699582581435,3.0493196500145436,-0.4358702131563292,9.742822131078661,-0.006863578297248564,0.15,0.006985098347109785,0.006985098347109785,-0.021352476832503457,0.2,0.03832543926412679,-418.97848752886057,-151.211601265558,0,1.0
32.54999999999815,15419.140688691288,551.2348895640671,0.06577246805735228,3.0721410487327625,-0.43282111796534767,9.682673232561553,-0.0066254735714037566,0.15,0.006582332193079071,0.006582332193079071,-0.021352476832503457,0.2,0.03868615744969928,-419.05972569808364,-151.22143175239307,0,1.0
32.55833333333149,15419.221016962081,551.2410241484636,0.0654187542875226,3.1475643180209634,-0.4329926651909589,9.679471280395246,-0.005706764327096664,0.15,0.006094976517078051,0.006094976517078051,-0.021352476832503457,0.2,0.03948776053233649,-419.14068869128823,-151.2348895640671,0,1.0
32.566666666664815,15419.301862876862,551.2434330754498,0.0652828237290034,3.1696445758825424,-0.4346370702404544,9.707169480976571,-0.0035572755650010272,0.15,0.006458404446708985,0.006458404446708985,-0.021352476832503457,0.2,0.03949242372726833,-419.2210169620812,-151.24102414846357,0,1.0
32.574999999998155,15419.382977914065,551.2422066656598,0.06541081118564857,3.1414394839765594,-0.4377224375727339,9.76666548775379,-0.004130251361544497,0.15,0.006875936084555551,0.006875936084555551,-0.021352476832503457,0.2,0.039064225961739224,-419.3018628768623,-151.24343307544984,0,1.0
32.58333333333148,15419.464724361897,551.2483004368239,0.06567442291142639,3.061136395369295,-0.437589401455182,9.769145125965288,-0.004432855666286749,0.15,0.0073726418285928,0.0073726418285928,-0.021352476832503457,0.2,0.03819072434825671,-419.3829779140651,-151.24220666565975,0,1.0
32.59166666666482,15419.54594552517,551.2581137070258,0.06571619369405114,3.034872541662842,-0.4359765980595,9.740380915703074,-0.0071710662805155884,0.15,0.007000675190168874,0.007000675190168874,-0.021352476832503457,0.2,0.03811513618938006,-419.4647243618965,-151.2483004368239,0,1.0
32.59999999999815,15419.626886289567,551.2715551575903,0.06549806668724613,3.0598416694431854,-0.43293230852718767,9.680116622745055,-0.006960877366460623,0.15,0.006579077922776297,0.006579077922776297,-0.021352476832503457,0.2,0.03847722455141464,-419.5459455251694,-151.2581137070258,0,1.0
32.60833333333149,15419.707192707807,551.2776705125187,0.06512843479988017,3.137524708666484,-0.43310967451210763,9.676881381712947,-0.005926031330794375,0.15,0.006089584451231925,0.006089584451231925,-0.021352476832503457,0.2,0.03928045427062818,-419.62688628956676,-151.27155515759034,0,1.0
32.61666666666481,15419.788017187268,551.280060149885,0.06498117139347018,3.161945260101608,-0.4347585762319234,9.70455903175272,-0.003687694165147048,0.15,0.006455621998396042,0.006455621998396042,-0.021352476832503457,0.2,0.039285594435957694,-419.7071927078068,-151.27767051251874,0,1.0
32.62499999999815,15419.869110431522,551.2788143793651,0.06510160760379052,3.1361184597618754,-0.4378478683108731,9.764079840656471,-0.004214582950041043,0.15,0.006875375879170011,0.006875375879170011,-0.021352476832503457,0.2,0.038857695095670525,-419.78801718726754,-151.280060149885,0,1.0
32.63333333333148,15419.950835585594,551.2848897511086,0.06535890463275192,3.058128733570498,-0.43771842540927824,9.766551893276732,-0.0044957143590758615,0.15,0.007374314384628491,0.007374314384628491,-0.021352476832503457,0.2,0.03798385714889069,-419.86911043152213,-151.27881437936514,0,1.0
32.64166666666482,15420.032034996897,551.2946851746068,0.0653954327058118,3.0341202552283257,-0.43610877388062735,9.737759631900403,-0.007204671345865361,0.15,0.007002403466320269,0.007002403466320269,-0.021352476832503457,0.2,0.037908385835171005,-419.9508355855942,-151.2848897511086,0,1.0
32.649999999998144,15420.112953726202,551.3081091154551,0.06517362493816337,3.0613195325022238,-0.43306691475944603,9.677490124664297,-0.0069454642958850735,0.15,0.006580933831965345,0.006580933831965345,-0.021352476832503457,0.2,0.03827087778878821,-420.032034996897,-151.2946851746068,0,1.0
32.658333333331484,15420.193238321692,551.3142061536013,0.06480085344967458,3.141175299606973,-0.4332459150484338,9.674237838870125,-0.0058538403278871705,0.15,0.006092398547191754,0.006092398547191754,-0.021352476832503457,0.2,0.03907419152544106,-420.11295372620225,-151.30810911545507,0,1.0
32.66666666666481,15420.274040654302,551.316577155818,0.06465202504309973,3.1677157508436857,-0.4348963345110839,9.701903550394428,-0.0035801917336304094,0.15,0.006458533014069597,0.006458533014069597,-0.021352476832503457,0.2,0.03907958122881475,-420.19323832169175,-151.31420615360128,0,1.0
32.67499999999815,15420.35511174053,551.3153123198892,0.06477260765396652,3.143954294932971,-0.4379874315351865,9.761429772539806,-0.004086450018569511,0.15,0.006879216100452704,0.006879216100452704,-0.021352476832503457,0.2,0.038651860101169555,-420.27404065430164,-151.31657715581798,0,1.0
32.683333333331476,15420.436814900488,551.3213694285138,0.06503107000843418,3.067954868154517,-0.4378597077241387,9.763701939434844,-0.004354101206904692,0.15,0.007379374922110319,0.007379374922110319,-0.021352476832503457,0.2,0.037777957448020316,-420.35511174052954,-151.31531231988924,0,1.0
32.691666666664815,15420.517989009619,551.3311473429875,0.06508208682045868,3.0416221923076248,-0.4362464298837958,9.734973793933381,-0.00703515889436336,0.15,0.007006253647079694,0.007006253647079694,-0.021352476832503457,0.2,0.037705295531510696,-420.43681490048766,-151.32136942851378,0,1.0
32.69999999999814,15420.598885707557,551.3445539253411,0.06487433401967531,3.066584429683743,-0.4332004861609603,9.674759701875649,-0.006778981527159942,0.15,0.006596120155166514,0.006596120155166514,-0.021352476832503457,0.2,0.038066902513965634,-420.51798900961876,-151.3311473429875,0,1.0
32.70833333333148,15420.679147746414,551.3506340526397,0.06451246466716533,3.1441720869071315,-0.43337552155149195,9.671535728449447,-0.005780462927329189,0.15,0.006108275661859009,0.006108275661859009,-0.021352476832503457,0.2,0.03886945145380466,-420.5988857075572,-151.34455392534107,0,1.0
32.71666666666481,15420.759927589446,551.3529874691516,0.06437111389350046,3.168401969785953,-0.43502297684646274,9.699226627683114,-0.0035727512582377314,0.15,0.0064728787914760215,0.0064728787914760215,-0.021352476832503457,0.2,0.03887445606234313,-420.67914774641395,-151.35063405263975,0,1.0
32.72499999999815,15420.840976458043,551.3517044840149,0.06449621647494959,3.1423164099564294,-0.43811146108897087,9.758750933861355,-0.004113663170685096,0.15,0.006891883905274355,0.006891883905274355,-0.021352476832503457,0.2,0.03844639355155563,-420.7599275894463,-151.35298746915157,0,1.0
32.73333333333147,15420.922657191753,551.3577442484413,0.06475805716318929,3.064049144084367,-0.4379810793223036,9.761229270373752,-0.004397923000609972,0.15,0.0073902757963238246,0.0073902757963238246,-0.021352476832503457,0.2,0.03757252883076195,-420.84097645804286,-151.35170448401493,0,1.0
