step,time_s,case_name,alt_ft,vc_kts,theta_deg,phi_deg,hdot_fps,q_dps,elev_raw,elev_comp,elev_plant,throttle,speedbrake,case_gamma_estimate,physical_gamma,comp_factor,mrac_elev,observer_bias_q,observer_bias_theta,detector_severity,detector_confidence,rl_residual,interlock_tripped
21,0.166667,FULL_STACK,15094.965077653527,488.75574313348113,0.39783431774781186,1.9537201512796925,9.953135546149843,0.03502745266476965,-0.0015285636551650393,-0.015375159426775776,-0.015375159426775776,0.15,0.04375,1.0,1.0,1.0,-0.013846595771610737,0.0,0.0,1.0,1.0,0.0,False
22,0.175,FULL_STACK,15095.04828300327,488.7785068710756,0.39820545451776523,1.9346531610487505,10.021519861573745,0.027226551765221617,-0.0011591911285101493,-0.014967173334854754,-0.014967173334854754,0.15,0.04583333333333333,1.0,1.0,1.0,-0.013807982206344604,0.0,0.0,1.0,1.0,0.0,False
23,0.183333,FULL_STACK,15095.132190488279,488.8088726244464,0.39858888847516666,1.8742214693708001,10.02758606538999,0.019757786790751176,-0.0007478529605632555,-0.014486089350617482,-0.014486089350617482,0.15,0.04791666666666666,1.0,1.0,1.0,-0.013738236390054226,0.0,0.0,1.0,1.0,0.0,False
24,0.191667,FULL_STACK,15095.21556192264,488.84309153709523,0.39880964874184294,1.8533595989735947,10.001545745379048,0.010897459113689797,-0.0012268283806942755,-0.01495620416777361,-0.01495620416777361,0.15,0.049999999999999996,1.0,1.0,1.0,-0.013729375787079334,0.0,0.0,1.0,1.0,0.0,False
25,0.2,FULL_STACK,15095.298687476665,488.88108314405497,0.3988456669151227,1.8734995074471892,9.94374112541626,0.005338175747991367,-0.0016031735369356822,-0.015355090124288436,-0.015355090124288436,0.15,0.05208333333333333,1.0,1.0,1.0,-0.013751916587352753,0.0,0.0,1.0,1.0,0.0,False
26,0.208333,FULL_STACK,15095.381200164557,488.9114515006863,0.39875258827603616,1.935214389211993,9.948108265571406,0.00032055632260779773,-0.0020270153612759545,-0.015832526768830103,-0.015832526768830103,0.15,0.05416666666666666,1.0,1.0,1.0,-0.01380551140755415,0.0,0.0,1.0,1.0,0.0,False
27,0.216667,FULL_STACK,15095.464334458113,488.93794608387174,0.3987208549299916,1.9544343224745067,9.984381458411052,-0.0037857109612339413,-0.00157551195919973,-0.015373875465993706,-0.015373875465993706,0.15,0.056249999999999994,1.0,1.0,1.0,-0.013798363506793976,0.0,0.0,1.0,1.0,0.0,False
28,0.225,FULL_STACK,15095.547798886895,488.9606462258981,0.3987721692375987,1.9331767563915867,10.052405388451685,-0.010789133806267094,-0.001226069307357287,-0.014986080019206023,-0.014986080019206023,0.15,0.05833333333333333,1.0,1.0,1.0,-0.013760010711848736,0.0,0.0,1.0,1.0,0.0,False
29,0.233333,FULL_STACK,15095.631961926818,488.99094035087796,0.39884174010183465,1.8705784475060308,10.058210090121527,-0.017298356364947916,-0.0008340369437573374,-0.014524651085281176,-0.014524651085281176,0.15,0.06041666666666666,1.0,1.0,1.0,-0.013690614141523838,0.0,0.0,1.0,1.0,0.0,False
30,0.241667,FULL_STACK,15095.715587817132,489.02508209212203,0.3987499179680482,1.8507753520723664,10.031769397481408,-0.02507901172667859,-0.001328737788910303,-0.015010744647199545,-0.015010744647199545,0.15,0.06249999999999999,1.0,1.0,1.0,-0.013682006858289242,0.0,0.0,1.0,1.0,0.0,False
31,0.25,FULL_STACK,15095.798963084817,489.0629915073271,0.39848204261366943,1.8719404069775796,9.973542410107736,-0.029420134211976638,-0.0017254333868947991,-0.0154303684756485,-0.0154303684756485,0.15,0.06458333333333333,1.0,1.0,1.0,-0.0137049350887537,0.0,0.0,1.0,1.0,0.0,False
32,0.258333,FULL_STACK,15095.881722278893,489.09328023964,0.3980962327062856,1.93474073840118,9.977427753842809,-0.03306623142023637,-0.0021633493602080363,-0.015922289982418538,-0.015922289982418538,0.15,0.06666666666666667,1.0,1.0,1.0,-0.013758940622210503,0.0,0.0,1.0,1.0,0.0,False
33,0.266667,FULL_STACK,15095.965098690242,489.11969588047475,0.3977832317833624,1.9549973964297807,10.013142346462743,-0.035700827364246394,-0.0017237308272935897,-0.015475991072676375,-0.015475991072676375,0.15,0.06875,1.0,1.0,1.0,-0.013752260245382786,0.0,0.0,1.0,1.0,0.0,False
34,0.275,FULL_STACK,15096.048800196499,489.1423179043756,0.397566190503728,1.9347537177970835,10.08056272851881,-0.04114719995630107,-0.0013852257950054824,-0.015099675275181454,-0.015099675275181454,0.15,0.07083333333333335,1.0,1.0,1.0,-0.013714449480175972,0.0,0.0,1.0,1.0,0.0,False
35,0.283333,FULL_STACK,15096.133195217699,489.17252680137614,0.3973806733174175,1.8731185675325972,10.085783652359003,-0.04601973539902668,-0.001001979316080622,-0.014647618959153704,-0.014647618959153704,0.15,0.07291666666666669,1.0,1.0,1.0,-0.013645639643073082,0.0,0.0,1.0,1.0,0.0,False
36,0.291667,FULL_STACK,15096.21704851836,489.20657908514096,0.3970475711369337,1.854287919511457,10.058749287802442,-0.052084182060417844,-0.0015036163299331647,-0.015141215865219592,-0.015141215865219592,0.15,0.07500000000000002,1.0,1.0,1.0,-0.013637599535286427,0.0,0.0,1.0,1.0,0.0,False
37,0.3,FULL_STACK,15096.300646115094,489.24439497721943,0.39655301820205496,1.8764524971821914,9.999936972110895,-0.05464240899635474,-0.0019060703867565497,-0.015567175572503696,-0.015567175572503696,0.15,0.07708333333333336,1.0,1.0,1.0,-0.013661105185747147,0.0,0.0,1.0,1.0,0.0,False
38,0.308333,FULL_STACK,15096.383622854948,489.27459432579917,0.3959553344918908,1.9402600976969377,10.003159076235896,-0.05645049648779001,-0.00234796483163208,-0.016063643657606545,-0.016063643657606545,0.15,0.0791666666666667,1.0,1.0,1.0,-0.013715678825974464,0.0,0.0,1.0,1.0,0.0,False
39,0.316667,FULL_STACK,15096.467210657895,489.300922317845,0.3954460610470487,1.9614674905565679,10.038165575781058,-0.05721363118521392,-0.0019118716896077829,-0.015621514613976165,-0.015621514613976165,0.15,0.08125000000000004,1.0,1.0,1.0,-0.013709642924368382,0.0,0.0,1.0,1.0,0.0,False
40,0.325,FULL_STACK,15096.551117580384,489.3234585501307,0.39504898787994314,1.9421306909324094,10.104848165648885,-0.0607618287623341,-0.001575035471761596,-0.015247555878305804,-0.015247555878305804,0.15,0.08333333333333338,1.0,1.0,1.0,-0.013672520406544209,0.0,0.0,1.0,1.0,0.0,False
41,0.333333,FULL_STACK,15096.635711800307,489.35357566246586,0.3946996529594295,1.8813468732043002,10.109310731186277,-0.0637207041725341,-0.0011917992245811869,-0.014796227843727534,-0.014796227843727534,0.15,0.08541666666666672,1.0,1.0,1.0,-0.013604428619146347,0.0,0.0,1.0,1.0,0.0,False
42,0.341667,FULL_STACK,15096.719757929444,489.38753313351503,0.39422313416512417,1.8611079838016595,10.081619523936507,-0.06785548683866265,-0.0016922531945877742,-0.015289378382103987,-0.015289378382103987,0.15,0.08750000000000006,1.0,1.0,1.0,-0.013597125187516212,0.0,0.0,1.0,1.0,0.0,False
43,0.35,FULL_STACK,15096.803543727845,489.42525114782944,0.39360101898644606,1.8819475796020473,10.022165058752693,-0.06850260285434333,-0.0020884384393838142,-0.01570970723332436,-0.01570970723332436,0.15,0.0895833333333334,1.0,1.0,1.0,-0.013621268793940544,0.0,0.0,1.0,1.0,0.0,False
44,0.358333,FULL_STACK,15096.886703070253,489.455358172362,0.3928908700185077,1.944455307111168,10.024666204722115,-0.06843890778809028,-0.0025264470904765475,-0.016202913510769402,-0.016202913510769402,0.15,0.09166666666666674,1.0,1.0,1.0,-0.013676466420292854,0.0,0.0,1.0,1.0,0.0,False
45,0.366667,FULL_STACK,15096.970466829836,489.48159650336964,0.3922847730759021,1.9643592994174115,10.0589461148612,-0.06733591268946507,-0.002086821500531861,-0.015757952373794744,-0.015757952373794744,0.15,0.09375000000000008,1.0,1.0,1.0,-0.013671130873262882,0.0,0.0,1.0,1.0,0.0,False
46,0.375,FULL_STACK,15097.054543882608,489.5040459179505,0.39180583800774377,1.943691608423339,10.12487242727514,-0.06902744815986377,-0.0017444431694054895,-0.015379157467355757,-0.015379157467355757,0.15,0.09583333333333342,1.0,1.0,1.0,-0.013634714297950268,0.0,0.0,1.0,1.0,0.0,False
47,0.383333,FULL_STACK,15097.139301717281,489.53407131939355,0.3913897399274976,1.8815763517291881,10.128708716060308,-0.07015976066754842,-0.001355284249274212,-0.01492264157333799,-0.01492264157333799,0.15,0.09791666666666676,1.0,1.0,1.0,-0.013567357324063778,0.0,0.0,1.0,1.0,0.0,False
48,0.391667,FULL_STACK,15097.223507337272,489.5679347037462,0.3908567093487463,1.862338263115412,10.100337852129716,-0.07252675097064033,-0.0018472773187040298,-0.015407939364778897,-0.015407939364778897,0.15,0.1000000000000001,1.0,1.0,1.0,-0.013560662046074867,0.0,0.0,1.0,1.0,0.0,False
49,0.4,FULL_STACK,15097.307446103543,489.60555666093285,0.3901924388556804,1.8841576404501745,10.040235585859229,-0.07145162651488596,-0.0022389131980097817,-0.015824378226891807,-0.015824378226891807,0.15,0.10208333333333344,1.0,1.0,1.0,-0.013585465028882027,0.0,0.0,1.0,1.0,0.0,False
50,0.408333,FULL_STACK,15097.39075345546,489.63557333378685,0.3894550941229862,1.9476913546531753,10.042069986328649,-0.06969664983574116,-0.0026682578839710203,-0.016309549181943224,-0.016309549181943224,0.15,0.10416666666666678,1.0,1.0,1.0,-0.013641291297972202,0.0,0.0,1.0,1.0,0.0,False
51,0.416667,FULL_STACK,15097.474659401923,489.6617249407228,0.388836102743246,1.9685690956266158,10.07566345997948,-0.06696995861711674,-0.002219072175742603,-0.01585567519587419,-0.01585567519587419,0.15,0.10625000000000012,1.0,1.0,1.0,-0.013636603020131588,0.0,0.0,1.0,1.0,0.0,False
52,0.425,FULL_STACK,15097.558872833848,489.6840913192578,0.3883585046917017,1.9488422324166583,10.140907204434987,-0.0671122999766437,-0.0018666970078292154,-0.015467549348289039,-0.015467549348289039,0.15,0.10833333333333346,1.0,1.0,1.0,-0.013600852340459824,0.0,0.0,1.0,1.0,0.0,False
53,0.433333,FULL_STACK,15097.643761463463,489.71402938803624,0.38795703045341634,1.8876147446109728,10.14410621846426,-0.06677257880029913,-0.0014665421855400164,-0.015000699722463902,-0.015000699722463902,0.15,0.1104166666666668,1.0,1.0,1.0,-0.013534157536923885,0.0,0.0,1.0,1.0,0.0,False
54,0.441667,FULL_STACK,15097.728092897683,489.7478039536705,0.38745275334934487,1.8683389879049386,10.115173269664579,-0.06773856530824844,-0.0019469449377824471,-0.015475025594906967,-0.015475025594906967,0.15,0.11250000000000014,1.0,1.0,1.0,-0.01352808065712452,0.0,0.0,1.0,1.0,0.0,False
55,0.45,FULL_STACK,15097.812153209,489.78533559082865,0.38682891019697163,1.8901709479348188,10.054556479264654,-0.06534821395116026,-0.002325317924320544,-0.015878746387958373,-0.015878746387958373,0.15,0.11458333333333348,1.0,1.0,1.0,-0.013553428463637829,0.0,0.0,1.0,1.0,0.0,False
56,0.458333,FULL_STACK,15097.895577922463,489.8152687031325,0.3861425299135815,1.9537329752226815,10.055832605016647,-0.0623710240675394,-0.0027424182819331387,-0.016352171272238564,-0.016352171272238564,0.15,0.11666666666666682,1.0,1.0,1.0,-0.013609752990305424,0.0,0.0,1.0,1.0,0.0,False
57,0.466667,FULL_STACK,15097.979596078396,489.8413407950378,0.3855849340895486,1.9746049709493219,10.088873414620839,-0.058506013807842885,-0.0022819339061160102,-0.015887538785674095,-0.015887538785674095,0.15,0.11875000000000016,1.0,1.0,1.0,-0.013605604879558086,0.0,0.0,1.0,1.0,0.0,False
